timestamp_ms,ax,ay,az,gx,gy,gz
12710,12.7100,25.4200,1.0000,127.1000,254.2000,381.3000
12720,12.7200,25.4400,1.0000,127.2000,254.4000,381.6000
12730,12.7300,25.4600,1.0000,127.3000,254.6000,381.9000
12740,12.7400,25.4800,1.0000,127.4000,254.8000,382.2000
12750,12.7500,25.5000,1.0000,127.5000,255.0000,382.5000
12760,12.7600,25.5200,1.0000,127.6000,255.2000,382.8000
12770,12.7700,25.5400,1.0000,127.7000,255.4000,383.1000
12780,12.7800,25.5600,1.0000,127.8000,255.6000,383.4000
12790,12.7900,25.5800,1.0000,127.9000,255.8000,383.7000
12800,12.8000,25.6000,1.0000,128.0000,256.0000,384.0000
12810,12.8100,25.6200,1.0000,128.1000,256.2000,384.3000
12820,12.8200,25.6400,1.0000,128.2000,256.4000,384.6000
12830,12.8300,25.6600,1.0000,128.3000,256.6000,384.9000
12840,12.8400,25.6800,1.0000,128.4000,256.8000,385.2000
12850,12.8500,25.7000,1.0000,128.5000,257.0000,385.5000
12860,12.8600,25.7200,1.0000,128.6000,257.2000,385.8000
12870,12.8700,25.7400,1.0000,128.7000,257.4000,386.1000
12880,12.8800,25.7600,1.0000,128.8000,257.6000,386.4000
12890,12.8900,25.7800,1.0000,128.9000,257.8000,386.7000
12900,12.9000,25.8000,1.0000,129.0000,258.0000,387.0000
12910,12.9100,25.8200,1.0000,129.1000,258.2000,387.3000
12920,12.9200,25.8400,1.0000,129.2000,258.4000,387.6000
12930,12.9300,25.8600,1.0000,129.3000,258.6000,387.9000
12940,12.9400,25.8800,1.0000,129.4000,258.8000,388.2000
12950,12.9500,25.9000,1.0000,129.5000,259.0000,388.5000
12960,12.9600,25.9200,1.0000,129.6000,259.2000,388.8000
12970,12.9700,25.9400,1.0000,129.7000,259.4000,389.1000
12980,12.9800,25.9600,1.0000,129.8000,259.6000,389.4000
12990,12.9900,25.9800,1.0000,129.9000,259.8000,389.7000
13000,13.0000,26.0000,1.0000,130.0000,260.0000,390.0000
13010,13.0100,26.0200,1.0000,130.1000,260.2000,390.3000
13020,13.0200,26.0400,1.0000,130.2000,260.4000,390.6000
13030,13.0300,26.0600,1.0000,130.3000,260.6000,390.9000
13040,13.0400,26.0800,1.0000,130.4000,260.8000,391.2000
13050,13.0500,26.1000,1.0000,130.5000,261.0000,391.5000
13060,13.0600,26.1200,1.0000,130.6000,261.2000,391.8000
13070,13.0700,26.1400,1.0000,130.7000,261.4000,392.1000
13080,13.0800,26.1600,1.0000,130.8000,261.6000,392.4000
13090,13.0900,26.1800,1.0000,130.9000,261.8000,392.7000
13100,13.1000,26.2000,1.0000,131.0000,262.0000,393.0000
13110,13.1100,26.2200,1.0000,131.1000,262.2000,393.3000
13120,13.1200,26.2400,1.0000,131.2000,262.4000,393.6000
13130,13.1300,26.2600,1.0000,131.3000,262.6000,393.9000
13140,13.1400,26.2800,1.0000,131.4000,262.8000,394.2000
13150,13.1500,26.3000,1.0000,131.5000,263.0000,394.5000
13160,13.1600,26.3200,1.0000,131.6000,263.2000,394.8000
13170,13.1700,26.3400,1.0000,131.7000,263.4000,395.1000
13180,13.1800,26.3600,1.0000,131.8000,263.6000,395.4000
13190,13.1900,26.3800,1.0000,131.9000,263.8000,395.7000
13200,13.2000,26.4000,1.0000,132.0000,264.0000,396.0000
13210,13.2100,26.4200,1.0000,132.1000,264.2000,396.3000
13220,13.2200,26.4400,1.0000,132.2000,264.4000,396.6000
13230,13.2300,26.4600,1.0000,132.3000,264.6000,396.9000
13240,13.2400,26.4800,1.0000,132.4000,264.8000,397.2000
13250,13.2500,26.5000,1.0000,132.5000,265.0000,397.5000
13260,13.2600,26.5200,1.0000,132.6000,265.2000,397.8000
13270,13.2700,26.5400,1.0000,132.7000,265.4000,398.1000
13280,13.2800,26.5600,1.0000,132.8000,265.6000,398.4000
13290,13.2900,26.5800,1.0000,132.9000,265.8000,398.7000
13300,13.3000,26.6000,1.0000,133.0000,266.0000,399.0000
13310,13.3100,26.6200,1.0000,133.1000,266.2000,399.3000
13320,13.3200,26.6400,1.0000,133.2000,266.4000,399.6000
13330,13.3300,26.6600,1.0000,133.3000,266.6000,399.9000
13340,13.3400,26.6800,1.0000,133.4000,266.8000,400.2000
13350,13.3500,26.7000,1.0000,133.5000,267.0000,400.5000
13360,13.3600,26.7200,1.0000,133.6000,267.2000,400.8000
13370,13.3700,26.7400,1.0000,133.7000,267.4000,401.1000
13380,13.3800,26.7600,1.0000,133.8000,267.6000,401.4000
13390,13.3900,26.7800,1.0000,133.9000,267.8000,401.7000
13400,13.4000,26.8000,1.0000,134.0000,268.0000,402.0000
13410,13.4100,26.8200,1.0000,134.1000,268.2000,402.3000
13420,13.4200,26.8400,1.0000,134.2000,268.4000,402.6000
13430,13.4300,26.8600,1.0000,134.3000,268.6000,402.9000
13440,13.4400,26.8800,1.0000,134.4000,268.8000,403.2000
13450,13.4500,26.9000,1.0000,134.5000,269.0000,403.5000
13460,13.4600,26.9200,1.0000,134.6000,269.2000,403.8000
13470,13.4700,26.9400,1.0000,134.7000,269.4000,404.1000
13480,13.4800,26.9600,1.0000,134.8000,269.6000,404.4000
13490,13.4900,26.9800,1.0000,134.9000,269.8000,404.7000
13500,13.5000,27.0000,1.0000,135.0000,270.0000,405.0000
13510,13.5100,27.0200,1.0000,135.1000,270.2000,405.3000
13520,13.5200,27.0400,1.0000,135.2000,270.4000,405.6000
13530,13.5300,27.0600,1.0000,135.3000,270.6000,405.9000
13540,13.5400,27.0800,1.0000,135.4000,270.8000,406.2000
13550,13.5500,27.1000,1.0000,135.5000,271.0000,406.5000
13560,13.5600,27.1200,1.0000,135.6000,271.2000,406.8000
13570,13.5700,27.1400,1.0000,135.7000,271.4000,407.1000
13580,13.5800,27.1600,1.0000,135.8000,271.6000,407.4000
13590,13.5900,27.1800,1.0000,135.9000,271.8000,407.7000
13600,13.6000,27.2000,1.0000,136.0000,272.0000,408.0000
13610,13.6100,27.2200,1.0000,136.1000,272.2000,408.3000
13620,13.6200,27.2400,1.0000,136.2000,272.4000,408.6000
13630,13.6300,27.2600,1.0000,136.3000,272.6000,408.9000
13640,13.6400,27.2800,1.0000,136.4000,272.8000,409.2000
13650,13.6500,27.3000,1.0000,136.5000,273.0000,409.5000
13660,13.6600,27.3200,1.0000,136.6000,273.2000,409.8000
13670,13.6700,27.3400,1.0000,136.7000,273.4000,410.1000
13680,13.6800,27.3600,1.0000,136.8000,273.6000,410.4000
13690,13.6900,27.3800,1.0000,136.9000,273.8000,410.7000
13700,13.7000,27.4000,1.0000,137.0000,274.0000,411.0000
13710,13.7100,27.4200,1.0000,137.1000,274.2000,411.3000
13720,13.7200,27.4400,1.0000,137.2000,274.4000,411.6000
13730,13.7300,27.4600,1.0000,137.3000,274.6000,411.9000
13740,13.7400,27.4800,1.0000,137.4000,274.8000,412.2000
13750,13.7500,27.5000,1.0000,137.5000,275.0000,412.5000
13760,13.7600,27.5200,1.0000,137.6000,275.2000,412.8000
13770,13.7700,27.5400,1.0000,137.7000,275.4000,413.1000
13780,13.7800,27.5600,1.0000,137.8000,275.6000,413.4000
13790,13.7900,27.5800,1.0000,137.9000,275.8000,413.7000
13800,13.8000,27.6000,1.0000,138.0000,276.0000,414.0000
13810,13.8100,27.6200,1.0000,138.1000,276.2000,414.3000
13820,13.8200,27.6400,1.0000,138.2000,276.4000,414.6000
13830,13.8300,27.6600,1.0000,138.3000,276.6000,414.9000
13840,13.8400,27.6800,1.0000,138.4000,276.8000,415.2000
13850,13.8500,27.7000,1.0000,138.5000,277.0000,415.5000
13860,13.8600,27.7200,1.0000,138.6000,277.2000,415.8000
13870,13.8700,27.7400,1.0000,138.7000,277.4000,416.1000
13880,13.8800,27.7600,1.0000,138.8000,277.6000,416.4000
13890,13.8900,27.7800,1.0000,138.9000,277.8000,416.7000
13900,13.9000,27.8000,1.0000,139.0000,278.0000,417.0000
13910,13.9100,27.8200,1.0000,139.1000,278.2000,417.3000
13920,13.9200,27.8400,1.0000,139.2000,278.4000,417.6000
13930,13.9300,27.8600,1.0000,139.3000,278.6000,417.9000
13940,13.9400,27.8800,1.0000,139.4000,278.8000,418.2000
13950,13.9500,27.9000,1.0000,139.5000,279.0000,418.5000
13960,13.9600,27.9200,1.0000,139.6000,279.2000,418.8000
13970,13.9700,27.9400,1.0000,139.7000,279.4000,419.1000
13980,13.9800,27.9600,1.0000,139.8000,279.6000,419.4000
13990,13.9900,27.9800,1.0000,139.9000,279.8000,419.7000
14000,14.0000,28.0000,1.0000,140.0000,280.0000,420.0000
14010,14.0100,28.0200,1.0000,140.1000,280.2000,420.3000
14020,14.0200,28.0400,1.0000,140.2000,280.4000,420.6000
14030,14.0300,28.0600,1.0000,140.3000,280.6000,420.9000
14040,14.0400,28.0800,1.0000,140.4000,280.8000,421.2000
14050,14.0500,28.1000,1.0000,140.5000,281.0000,421.5000
14060,14.0600,28.1200,1.0000,140.6000,281.2000,421.8000
14070,14.0700,28.1400,1.0000,140.7000,281.4000,422.1000
14080,14.0800,28.1600,1.0000,140.8000,281.6000,422.4000
14090,14.0900,28.1800,1.0000,140.9000,281.8000,422.7000
14100,14.1000,28.2000,1.0000,141.0000,282.0000,423.0000
14110,14.1100,28.2200,1.0000,141.1000,282.2000,423.3000
14120,14.1200,28.2400,1.0000,141.2000,282.4000,423.6000
14130,14.1300,28.2600,1.0000,141.3000,282.6000,423.9000
14140,14.1400,28.2800,1.0000,141.4000,282.8000,424.2000
14150,14.1500,28.3000,1.0000,141.5000,283.0000,424.5000
14160,14.1600,28.3200,1.0000,141.6000,283.2000,424.8000
14170,14.1700,28.3400,1.0000,141.7000,283.4000,425.1000
14180,14.1800,28.3600,1.0000,141.8000,283.6000,425.4000
14190,14.1900,28.3800,1.0000,141.9000,283.8000,425.7000
14200,14.2000,28.4000,1.0000,142.0000,284.0000,426.0000
14210,14.2100,28.4200,1.0000,142.1000,284.2000,426.3000
14220,14.2200,28.4400,1.0000,142.2000,284.4000,426.6000
14230,14.2300,28.4600,1.0000,142.3000,284.6000,426.9000
14240,14.2400,28.4800,1.0000,142.4000,284.8000,427.2000
14250,14.2500,28.5000,1.0000,142.5000,285.0000,427.5000
14260,14.2600,28.5200,1.0000,142.6000,285.2000,427.8000
14270,14.2700,28.5400,1.0000,142.7000,285.4000,428.1000
14280,14.2800,28.5600,1.0000,142.8000,285.6000,428.4000
14290,14.2900,28.5800,1.0000,142.9000,285.8000,428.7000
14300,14.3000,28.6000,1.0000,143.0000,286.0000,429.0000
14310,14.3100,28.6200,1.0000,143.1000,286.2000,429.3000
14320,14.3200,28.6400,1.0000,143.2000,286.4000,429.6000
14330,14.3300,28.6600,1.0000,143.3000,286.6000,429.9000
14340,14.3400,28.6800,1.0000,143.4000,286.8000,430.2000
14350,14.3500,28.7000,1.0000,143.5000,287.0000,430.5000
14360,14.3600,28.7200,1.0000,143.6000,287.2000,430.8000
14370,14.3700,28.7400,1.0000,143.7000,287.4000,431.1000
14380,14.3800,28.7600,1.0000,143.8000,287.6000,431.4000
14390,14.3900,28.7800,1.0000,143.9000,287.8000,431.7000
14400,14.4000,28.8000,1.0000,144.0000,288.0000,432.0000
14410,14.4100,28.8200,1.0000,144.1000,288.2000,432.3000
14420,14.4200,28.8400,1.0000,144.2000,288.4000,432.6000
14430,14.4300,28.8600,1.0000,144.3000,288.6000,432.9000
14440,14.4400,28.8800,1.0000,144.4000,288.8000,433.2000
14450,14.4500,28.9000,1.0000,144.5000,289.0000,433.5000
14460,14.4600,28.9200,1.0000,144.6000,289.2000,433.8000
14470,14.4700,28.9400,1.0000,144.7000,289.4000,434.1000
14480,14.4800,28.9600,1.0000,144.8000,289.6000,434.4000
14490,14.4900,28.9800,1.0000,144.9000,289.8000,434.7000
14500,14.5000,29.0000,1.0000,145.0000,290.0000,435.0000
14510,14.5100,29.0200,1.0000,145.1000,290.2000,435.3000
14520,14.5200,29.0400,1.0000,145.2000,290.4000,435.6000
14530,14.5300,29.0600,1.0000,145.3000,290.6000,435.9000
14540,14.5400,29.0800,1.0000,145.4000,290.8000,436.2000
14550,14.5500,29.1000,1.0000,145.5000,291.0000,436.5000
14560,14.5600,29.1200,1.0000,145.6000,291.2000,436.8000
14570,14.5700,29.1400,1.0000,145.7000,291.4000,437.1000
14580,14.5800,29.1600,1.0000,145.8000,291.6000,437.4000
14590,14.5900,29.1800,1.0000,145.9000,291.8000,437.7000
14600,14.6000,29.2000,1.0000,146.0000,292.0000,438.0000
14610,14.6100,29.2200,1.0000,146.1000,292.2000,438.3000
14620,14.6200,29.2400,1.0000,146.2000,292.4000,438.6000
14630,14.6300,29.2600,1.0000,146.3000,292.6000,438.9000
14640,14.6400,29.2800,1.0000,146.4000,292.8000,439.2000
14650,14.6500,29.3000,1.0000,146.5000,293.0000,439.5000
14660,14.6600,29.3200,1.0000,146.6000,293.2000,439.8000
14670,14.6700,29.3400,1.0000,146.7000,293.4000,440.1000
14680,14.6800,29.3600,1.0000,146.8000,293.6000,440.4000
14690,14.6900,29.3800,1.0000,146.9000,293.8000,440.7000
14700,14.7000,29.4000,1.0000,147.0000,294.0000,441.0000
14710,14.7100,29.4200,1.0000,147.1000,294.2000,441.3000
14720,14.7200,29.4400,1.0000,147.2000,294.4000,441.6000
14730,14.7300,29.4600,1.0000,147.3000,294.6000,441.9000
14740,14.7400,29.4800,1.0000,147.4000,294.8000,442.2000
14750,14.7500,29.5000,1.0000,147.5000,295.0000,442.5000
14760,14.7600,29.5200,1.0000,147.6000,295.2000,442.8000
14770,14.7700,29.5400,1.0000,147.7000,295.4000,443.1000
14780,14.7800,29.5600,1.0000,147.8000,295.6000,443.4000
14790,14.7900,29.5800,1.0000,147.9000,295.8000,443.7000
14800,14.8000,29.6000,1.0000,148.0000,296.0000,444.0000
14810,14.8100,29.6200,1.0000,148.1000,296.2000,444.3000
14820,14.8200,29.6400,1.0000,148.2000,296.4000,444.6000
14830,14.8300,29.6600,1.0000,148.3000,296.6000,444.9000
14840,14.8400,29.6800,1.0000,148.4000,296.8000,445.2000
14850,14.8500,29.7000,1.0000,148.5000,297.0000,445.5000
14860,14.8600,29.7200,1.0000,148.6000,297.2000,445.8000
14870,14.8700,29.7400,1.0000,148.7000,297.4000,446.1000
14880,14.8800,29.7600,1.0000,148.8000,297.6000,446.4000
14890,14.8900,29.7800,1.0000,148.9000,297.8000,446.7000
14900,14.9000,29.8000,1.0000,149.0000,298.0000,447.0000
14910,14.9100,29.8200,1.0000,149.1000,298.2000,447.3000
14920,14.9200,29.8400,1.0000,149.2000,298.4000,447.6000
14930,14.9300,29.8600,1.0000,149.3000,298.6000,447.9000
14940,14.9400,29.8800,1.0000,149.4000,298.8000,448.2000
14950,14.9500,29.9000,1.0000,149.5000,299.0000,448.5000
14960,14.9600,29.9200,1.0000,149.6000,299.2000,448.8000
14970,14.9700,29.9400,1.0000,149.7000,299.4000,449.1000
14980,14.9800,29.9600,1.0000,149.8000,299.6000,449.4000
14990,14.9900,29.9800,1.0000,149.9000,299.8000,449.7000
15000,15.0000,30.0000,1.0000,150.0000,300.0000,450.0000
15010,15.0100,30.0200,1.0000,150.1000,300.2000,450.3000
15020,15.0200,30.0400,1.0000,150.2000,300.4000,450.6000
15030,15.0300,30.0600,1.0000,150.3000,300.6000,450.9000
15040,15.0400,30.0800,1.0000,150.4000,300.8000,451.2000
15050,15.0500,30.1000,1.0000,150.5000,301.0000,451.5000
15060,15.0600,30.1200,1.0000,150.6000,301.2000,451.8000
15070,15.0700,30.1400,1.0000,150.7000,301.4000,452.1000
15080,15.0800,30.1600,1.0000,150.8000,301.6000,452.4000
15090,15.0900,30.1800,1.0000,150.9000,301.8000,452.7000
15100,15.1000,30.2000,1.0000,151.0000,302.0000,453.0000
15110,15.1100,30.2200,1.0000,151.1000,302.2000,453.3000
15120,15.1200,30.2400,1.0000,151.2000,302.4000,453.6000
15130,15.1300,30.2600,1.0000,151.3000,302.6000,453.9000
15140,15.1400,30.2800,1.0000,151.4000,302.8000,454.2000
15150,15.1500,30.3000,1.0000,151.5000,303.0000,454.5000
15160,15.1600,30.3200,1.0000,151.6000,303.2000,454.8000
15170,15.1700,30.3400,1.0000,151.7000,303.4000,455.1000
15180,15.1800,30.3600,1.0000,151.8000,303.6000,455.4000
15190,15.1900,30.3800,1.0000,151.9000,303.8000,455.7000
15200,15.2000,30.4000,1.0000,152.0000,304.0000,456.0000
15210,15.2100,30.4200,1.0000,152.1000,304.2000,456.3000
15220,15.2200,30.4400,1.0000,152.2000,304.4000,456.6000
15230,15.2300,30.4600,1.0000,152.3000,304.6000,456.9000
15240,15.2400,30.4800,1.0000,152.4000,304.8000,457.2000
15250,15.2500,30.5000,1.0000,152.5000,305.0000,457.5000
15260,15.2600,30.5200,1.0000,152.6000,305.2000,457.8000
15270,15.2700,30.5400,1.0000,152.7000,305.4000,458.1000
15280,15.2800,30.5600,1.0000,152.8000,305.6000,458.4000
15290,15.2900,30.5800,1.0000,152.9000,305.8000,458.7000
15300,15.3000,30.6000,1.0000,153.0000,306.0000,459.0000
15310,15.3100,30.6200,1.0000,153.1000,306.2000,459.3000
15320,15.3200,30.6400,1.0000,153.2000,306.4000,459.6000
15330,15.3300,30.6600,1.0000,153.3000,306.6000,459.9000
15340,15.3400,30.6800,1.0000,153.4000,306.8000,460.2000
15350,15.3500,30.7000,1.0000,153.5000,307.0000,460.5000
15360,15.3600,30.7200,1.0000,153.6000,307.2000,460.8000
15370,15.3700,30.7400,1.0000,153.7000,307.4000,461.1000
15380,15.3800,30.7600,1.0000,153.8000,307.6000,461.4000
15390,15.3900,30.7800,1.0000,153.9000,307.8000,461.7000
15400,15.4000,30.8000,1.0000,154.0000,308.0000,462.0000
15410,15.4100,30.8200,1.0000,154.1000,308.2000,462.3000
15420,15.4200,30.8400,1.0000,154.2000,308.4000,462.6000
15430,15.4300,30.8600,1.0000,154.3000,308.6000,462.9000
15440,15.4400,30.8800,1.0000,154.4000,308.8000,463.2000
15450,15.4500,30.9000,1.0000,154.5000,309.0000,463.5000
15460,15.4600,30.9200,1.0000,154.6000,309.2000,463.8000
15470,15.4700,30.9400,1.0000,154.7000,309.4000,464.1000
15480,15.4800,30.9600,1.0000,154.8000,309.6000,464.4000
15490,15.4900,30.9800,1.0000,154.9000,309.8000,464.7000
15500,15.5000,31.0000,1.0000,155.0000,310.0000,465.0000
15510,15.5100,31.0200,1.0000,155.1000,310.2000,465.3000
15520,15.5200,31.0400,1.0000,155.2000,310.4000,465.6000
15530,15.5300,31.0600,1.0000,155.3000,310.6000,465.9000
15540,15.5400,31.0800,1.0000,155.4000,310.8000,466.2000
15550,15.5500,31.1000,1.0000,155.5000,311.0000,466.5000
15560,15.5600,31.1200,1.0000,155.6000,311.2000,466.8000
15570,15.5700,31.1400,1.0000,155.7000,311.4000,467.1000
15580,15.5800,31.1600,1.0000,155.8000,311.6000,467.4000
15590,15.5900,31.1800,1.0000,155.9000,311.8000,467.7000
15600,15.6000,31.2000,1.0000,156.0000,312.0000,468.0000
15610,15.6100,31.2200,1.0000,156.1000,312.2000,468.3000
15620,15.6200,31.2400,1.0000,156.2000,312.4000,468.6000
15630,15.6300,31.2600,1.0000,156.3000,312.6000,468.9000
15640,15.6400,31.2800,1.0000,156.4000,312.8000,469.2000
15650,15.6500,31.3000,1.0000,156.5000,313.0000,469.5000
15660,15.6600,31.3200,1.0000,156.6000,313.2000,469.8000
15670,15.6700,31.3400,1.0000,156.7000,313.4000,470.1000
15680,15.6800,31.3600,1.0000,156.8000,313.6000,470.4000
15690,15.6900,31.3800,1.0000,156.9000,313.8000,470.7000
15700,15.7000,31.4000,1.0000,157.0000,314.0000,471.0000
15710,15.7100,31.4200,1.0000,157.1000,314.2000,471.3000
15720,15.7200,31.4400,1.0000,157.2000,314.4000,471.6000
15730,15.7300,31.4600,1.0000,157.3000,314.6000,471.9000
15740,15.7400,31.4800,1.0000,157.4000,314.8000,472.2000
15750,15.7500,31.5000,1.0000,157.5000,315.0000,472.5000
15760,15.7600,31.5200,1.0000,157.6000,315.2000,472.8000
15770,15.7700,31.5400,1.0000,157.7000,315.4000,473.1000
15780,15.7800,31.5600,1.0000,157.8000,315.6000,473.4000
15790,15.7900,31.5800,1.0000,157.9000,315.8000,473.7000
15800,15.8000,31.6000,1.0000,158.0000,316.0000,474.0000
15810,15.8100,31.6200,1.0000,158.1000,316.2000,474.3000
15820,15.8200,31.6400,1.0000,158.2000,316.4000,474.6000
15830,15.8300,31.6600,1.0000,158.3000,316.6000,474.9000
15840,15.8400,31.6800,1.0000,158.4000,316.8000,475.2000
15850,15.8500,31.7000,1.0000,158.5000,317.0000,475.5000
15860,15.8600,31.7200,1.0000,158.6000,317.2000,475.8000
15870,15.8700,31.7400,1.0000,158.7000,317.4000,476.1000
15880,15.8800,31.7600,1.0000,158.8000,317.6000,476.4000
15890,15.8900,31.7800,1.0000,158.9000,317.8000,476.7000
15900,15.9000,31.8000,1.0000,159.0000,318.0000,477.0000
15910,15.9100,31.8200,1.0000,159.1000,318.2000,477.3000
15920,15.9200,31.8400,1.0000,159.2000,318.4000,477.6000
15930,15.9300,31.8600,1.0000,159.3000,318.6000,477.9000
15940,15.9400,31.8800,1.0000,159.4000,318.8000,478.2000
15950,15.9500,31.9000,1.0000,159.5000,319.0000,478.5000
15960,15.9600,31.9200,1.0000,159.6000,319.2000,478.8000
15970,15.9700,31.9400,1.0000,159.7000,319.4000,479.1000
15980,15.9800,31.9600,1.0000,159.8000,319.6000,479.4000
15990,15.9900,31.9800,1.0000,159.9000,319.8000,479.7000
16000,16.0000,32.0000,1.0000,160.0000,320.0000,480.0000
16010,16.0100,32.0200,1.0000,160.1000,320.2000,480.3000
16020,16.0200,32.0400,1.0000,160.2000,320.4000,480.6000
16030,16.0300,32.0600,1.0000,160.3000,320.6000,480.9000
16040,16.0400,32.0800,1.0000,160.4000,320.8000,481.2000
16050,16.0500,32.1000,1.0000,160.5000,321.0000,481.5000
16060,16.0600,32.1200,1.0000,160.6000,321.2000,481.8000
16070,16.0700,32.1400,1.0000,160.7000,321.4000,482.1000
16080,16.0800,32.1600,1.0000,160.8000,321.6000,482.4000
16090,16.0900,32.1800,1.0000,160.9000,321.8000,482.7000
16100,16.1000,32.2000,1.0000,161.0000,322.0000,483.0000
16110,16.1100,32.2200,1.0000,161.1000,322.2000,483.3000
16120,16.1200,32.2400,1.0000,161.2000,322.4000,483.6000
16130,16.1300,32.2600,1.0000,161.3000,322.6000,483.9000
16140,16.1400,32.2800,1.0000,161.4000,322.8000,484.2000
16150,16.1500,32.3000,1.0000,161.5000,323.0000,484.5000
16160,16.1600,32.3200,1.0000,161.6000,323.2000,484.8000
16170,16.1700,32.3400,1.0000,161.7000,323.4000,485.1000
16180,16.1800,32.3600,1.0000,161.8000,323.6000,485.4000
16190,16.1900,32.3800,1.0000,161.9000,323.8000,485.7000
16200,16.2000,32.4000,1.0000,162.0000,324.0000,486.0000
16210,16.2100,32.4200,1.0000,162.1000,324.2000,486.3000
16220,16.2200,32.4400,1.0000,162.2000,324.4000,486.6000
16230,16.2300,32.4600,1.0000,162.3000,324.6000,486.9000
16240,16.2400,32.4800,1.0000,162.4000,324.8000,487.2000
16250,16.2500,32.5000,1.0000,162.5000,325.0000,487.5000
16260,16.2600,32.5200,1.0000,162.6000,325.2000,487.8000
16270,16.2700,32.5400,1.0000,162.7000,325.4000,488.1000
16280,16.2800,32.5600,1.0000,162.8000,325.6000,488.4000
16290,16.2900,32.5800,1.0000,162.9000,325.8000,488.7000
16300,16.3000,32.6000,1.0000,163.0000,326.0000,489.0000
16310,16.3100,32.6200,1.0000,163.1000,326.2000,489.3000
16320,16.3200,32.6400,1.0000,163.2000,326.4000,489.6000
16330,16.3300,32.6600,1.0000,163.3000,326.6000,489.9000
16340,16.3400,32.6800,1.0000,163.4000,326.8000,490.2000
16350,16.3500,32.7000,1.0000,163.5000,327.0000,490.5000
16360,16.3600,32.7200,1.0000,163.6000,327.2000,490.8000
16370,16.3700,32.7400,1.0000,163.7000,327.4000,491.1000
16380,16.3800,32.7600,1.0000,163.8000,327.6000,491.4000
16390,16.3900,32.7800,1.0000,163.9000,327.8000,491.7000
16400,16.4000,32.8000,1.0000,164.0000,328.0000,492.0000
16410,16.4100,32.8200,1.0000,164.1000,328.2000,492.3000
16420,16.4200,32.8400,1.0000,164.2000,328.4000,492.6000
16430,16.4300,32.8600,1.0000,164.3000,328.6000,492.9000
16440,16.4400,32.8800,1.0000,164.4000,328.8000,493.2000
16450,16.4500,32.9000,1.0000,164.5000,329.0000,493.5000
16460,16.4600,32.9200,1.0000,164.6000,329.2000,493.8000
16470,16.4700,32.9400,1.0000,164.7000,329.4000,494.1000
16480,16.4800,32.9600,1.0000,164.8000,329.6000,494.4000
16490,16.4900,32.9800,1.0000,164.9000,329.8000,494.7000
16500,16.5000,33.0000,1.0000,165.0000,330.0000,495.0000
16510,16.5100,33.0200,1.0000,165.1000,330.2000,495.3000
16520,16.5200,33.0400,1.0000,165.2000,330.4000,495.6000
16530,16.5300,33.0600,1.0000,165.3000,330.6000,495.9000
16540,16.5400,33.0800,1.0000,165.4000,330.8000,496.2000
16550,16.5500,33.1000,1.0000,165.5000,331.0000,496.5000
16560,16.5600,33.1200,1.0000,165.6000,331.2000,496.8000
16570,16.5700,33.1400,1.0000,165.7000,331.4000,497.1000
16580,16.5800,33.1600,1.0000,165.8000,331.6000,497.4000
16590,16.5900,33.1800,1.0000,165.9000,331.8000,497.7000
16600,16.6000,33.2000,1.0000,166.0000,332.0000,498.0000
16610,16.6100,33.2200,1.0000,166.1000,332.2000,498.3000
16620,16.6200,33.2400,1.0000,166.2000,332.4000,498.6000
16630,16.6300,33.2600,1.0000,166.3000,332.6000,498.9000
16640,16.6400,33.2800,1.0000,166.4000,332.8000,499.2000
16650,16.6500,33.3000,1.0000,166.5000,333.0000,499.5000
16660,16.6600,33.3200,1.0000,166.6000,333.2000,499.8000
16670,16.6700,33.3400,1.0000,166.7000,333.4000,500.1000
16680,16.6800,33.3600,1.0000,166.8000,333.6000,500.4000
16690,16.6900,33.3800,1.0000,166.9000,333.8000,500.7000
16700,16.7000,33.4000,1.0000,167.0000,334.0000,501.0000
16710,16.7100,33.4200,1.0000,167.1000,334.2000,501.3000
16720,16.7200,33.4400,1.0000,167.2000,334.4000,501.6000
16730,16.7300,33.4600,1.0000,167.3000,334.6000,501.9000
16740,16.7400,33.4800,1.0000,167.4000,334.8000,502.2000
16750,16.7500,33.5000,1.0000,167.5000,335.0000,502.5000
16760,16.7600,33.5200,1.0000,167.6000,335.2000,502.8000
16770,16.7700,33.5400,1.0000,167.7000,335.4000,503.1000
16780,16.7800,33.5600,1.0000,167.8000,335.6000,503.4000
16790,16.7900,33.5800,1.0000,167.9000,335.8000,503.7000
16800,16.8000,33.6000,1.0000,168.0000,336.0000,504.0000
16810,16.8100,33.6200,1.0000,168.1000,336.2000,504.3000
16820,16.8200,33.6400,1.0000,168.2000,336.4000,504.6000
16830,16.8300,33.6600,1.0000,168.3000,336.6000,504.9000
16840,16.8400,33.6800,1.0000,168.4000,336.8000,505.2000
16850,16.8500,33.7000,1.0000,168.5000,337.0000,505.5000
16860,16.8600,33.7200,1.0000,168.6000,337.2000,505.8000
16870,16.8700,33.7400,1.0000,168.7000,337.4000,506.1000
16880,16.8800,33.7600,1.0000,168.8000,337.6000,506.4000
16890,16.8900,33.7800,1.0000,168.9000,337.8000,506.7000
16900,16.9000,33.8000,1.0000,169.0000,338.0000,507.0000
16910,16.9100,33.8200,1.0000,169.1000,338.2000,507.3000
16920,16.9200,33.8400,1.0000,169.2000,338.4000,507.6000
16930,16.9300,33.8600,1.0000,169.3000,338.6000,507.9000
